Freq.	V(out)
8.07235030248412e+006	(-7.17920017235033e+001dB,6.16650056044057e+001°)
8.09095899177955e+006	(-7.18021118977349e+001dB,6.16098069041990e+001°)
8.10961057853412e+006	(-7.18121956982966e+001dB,6.15545382716289e+001°)
8.12830516163670e+006	(-7.18222531113930e+001dB,6.14991998227540e+001°)
8.14704284020409e+006	(-7.18322841235581e+001dB,6.14437916748125e+001°)
8.16582371358161e+006	(-7.18422887216568e+001dB,6.13883139462244e+001°)
8.18464788134357e+006	(-7.18522668928856e+001dB,6.13327667565935e+001°)
8.20351544329384e+006	(-7.18622186247739e+001dB,6.12771502267091e+001°)
8.22242649946636e+006	(-7.18721439051847e+001dB,6.12214644785474e+001°)
8.24138115012566e+006	(-7.18820427223160e+001dB,6.11657096352741e+001°)
8.26037949576742e+006	(-7.18919150647018e+001dB,6.11098858212453e+001°)
8.27942163711896e+006	(-7.19017609212127e+001dB,6.10539931620097e+001°)
8.29850767513983e+006	(-7.19115802810575e+001dB,6.09980317843100e+001°)
8.31763771102231e+006	(-7.19213731337834e+001dB,6.09420018160846e+001°)
8.33681184619193e+006	(-7.19311394692777e+001dB,6.08859033864691e+001°)
8.35603018230806e+006	(-7.19408792777685e+001dB,6.08297366257979e+001°)
8.37529282126439e+006	(-7.19505925498251e+001dB,6.07735016656058e+001°)
8.39459986518953e+006	(-7.19602792763600e+001dB,6.07171986386291e+001°)
8.41395141644750e+006	(-7.19699394486287e+001dB,6.06608276788074e+001°)
8.43334757763829e+006	(-7.19795730582312e+001dB,6.06043889212849e+001°)
8.45278845159842e+006	(-7.19891800971128e+001dB,6.05478825024114e+001°)
8.47227414140148e+006	(-7.19987605575648e+001dB,6.04913085597440e+001°)
8.49180475035864e+006	(-7.20083144322254e+001dB,6.04346672320484e+001°)
8.51138038201926e+006	(-7.20178417140808e+001dB,6.03779586592995e+001°)
8.53100114017137e+006	(-7.20273423964653e+001dB,6.03211829826835e+001°)
8.55066712884230e+006	(-7.20368164730631e+001dB,6.02643403445983e+001°)
8.57037845229915e+006	(-7.20462639379080e+001dB,6.02074308886548e+001°)
8.59013521504940e+006	(-7.20556847853850e+001dB,6.01504547596780e+001°)
8.60993752184144e+006	(-7.20650790102308e+001dB,6.00934121037082e+001°)
8.62978547766513e+006	(-7.20744466075343e+001dB,6.00363030680015e+001°)
8.64967918775235e+006	(-7.20837875727374e+001dB,5.99791278010313e+001°)
8.66961875757757e+006	(-7.20931019016361e+001dB,5.99218864524887e+001°)
8.68960429285841e+006	(-7.21023895903806e+001dB,5.98645791732835e+001°)
8.70963589955619e+006	(-7.21116506354764e+001dB,5.98072061155450e+001°)
8.72971368387649e+006	(-7.21208850337846e+001dB,5.97497674326231e+001°)
8.74983775226972e+006	(-7.21300927825229e+001dB,5.96922632790882e+001°)
8.77000821143170e+006	(-7.21392738792660e+001dB,5.96346938107328e+001°)
8.79022516830418e+006	(-7.21484283219461e+001dB,5.95770591845714e+001°)
8.81048873007547e+006	(-7.21575561088539e+001dB,5.95193595588414e+001°)
8.83079900418095e+006	(-7.21666572386385e+001dB,5.94615950930036e+001°)
8.85115609830366e+006	(-7.21757317103086e+001dB,5.94037659477428e+001°)
8.87156012037490e+006	(-7.21847795232328e+001dB,5.93458722849679e+001°)
8.89201117857477e+006	(-7.21938006771399e+001dB,5.92879142678125e+001°)
8.91250938133273e+006	(-7.22027951721197e+001dB,5.92298920606356e+001°)
8.93305483732821e+006	(-7.22117630086234e+001dB,5.91718058290211e+001°)
8.95364765549119e+006	(-7.22207041874639e+001dB,5.91136557397788e+001°)
8.97428794500272e+006	(-7.22296187098165e+001dB,5.90554419609443e+001°)
8.99497581529558e+006	(-7.22385065772191e+001dB,5.89971646617789e+001°)
9.01571137605478e+006	(-7.22473677915728e+001dB,5.89388240127705e+001°)
9.03649473721822e+006	(-7.22562023551421e+001dB,5.88804201856328e+001°)
9.05732600897719e+006	(-7.22650102705556e+001dB,5.88219533533058e+001°)
9.07820530177704e+006	(-7.22737915408058e+001dB,5.87634236899555e+001°)
9.09913272631768e+006	(-7.22825461692502e+001dB,5.87048313709742e+001°)
9.12010839355425e+006	(-7.22912741596108e+001dB,5.86461765729801e+001°)
9.14113241469765e+006	(-7.22999755159751e+001dB,5.85874594738171e+001°)
9.16220490121513e+006	(-7.23086502427959e+001dB,5.85286802525547e+001°)
9.18332596483093e+006	(-7.23172983448920e+001dB,5.84698390894877e+001°)
9.20449571752682e+006	(-7.23259198274479e+001dB,5.84109361661358e+001°)
9.22571427154273e+006	(-7.23345146960147e+001dB,5.83519716652434e+001°)
9.24698173937731e+006	(-7.23430829565095e+001dB,5.82929457707789e+001°)
9.26829823378856e+006	(-7.23516246152166e+001dB,5.82338586679344e+001°)
9.28966386779442e+006	(-7.23601396787866e+001dB,5.81747105431254e+001°)
9.31107875467335e+006	(-7.23686281542375e+001dB,5.81155015839898e+001°)
9.33254300796495e+006	(-7.23770900489541e+001dB,5.80562319793875e+001°)
9.35405674147055e+006	(-7.23855253706888e+001dB,5.79969019193996e+001°)
9.37562006925382e+006	(-7.23939341275610e+001dB,5.79375115953280e+001°)
9.39723310564138e+006	(-7.24023163280578e+001dB,5.78780611996941e+001°)
9.41889596522341e+006	(-7.24106719810335e+001dB,5.78185509262385e+001°)
9.44060876285421e+006	(-7.24190010957103e+001dB,5.77589809699199e+001°)
9.46237161365290e+006	(-7.24273036816776e+001dB,5.76993515269137e+001°)
9.48418463300393e+006	(-7.24355797488927e+001dB,5.76396627946121e+001°)
9.50604793655776e+006	(-7.24438293076803e+001dB,5.75799149716219e+001°)
9.52796164023145e+006	(-7.24520523687326e+001dB,5.75201082577641e+001°)
9.54992586020928e+006	(-7.24602489431094e+001dB,5.74602428540727e+001°)
9.57194071294335e+006	(-7.24684190422378e+001dB,5.74003189627932e+001°)
9.59400631515422e+006	(-7.24765626779124e+001dB,5.73403367873815e+001°)
9.61612278383153e+006	(-7.24846798622947e+001dB,5.72802965325029e+001°)
9.63829023623457e+006	(-7.24927706079138e+001dB,5.72201984040301e+001°)
9.66050878989299e+006	(-7.25008349276652e+001dB,5.71600426090424e+001°)
9.68277856260733e+006	(-7.25088728348116e+001dB,5.70998293558240e+001°)
9.70509967244973e+006	(-7.25168843429821e+001dB,5.70395588538622e+001°)
9.72747223776447e+006	(-7.25248694661724e+001dB,5.69792313138464e+001°)
9.74989637716867e+006	(-7.25328282187441e+001dB,5.69188469476660e+001°)
9.77237220955290e+006	(-7.25407606154250e+001dB,5.68584059684090e+001°)
9.79489985408177e+006	(-7.25486666713085e+001dB,5.67979085903600e+001°)
9.81747943019461e+006	(-7.25565464018533e+001dB,5.67373550289986e+001°)
9.84011105760609e+006	(-7.25643998228834e+001dB,5.66767455009976e+001°)
9.86279485630685e+006	(-7.25722269505874e+001dB,5.66160802242209e+001°)
9.88553094656412e+006	(-7.25800278015186e+001dB,5.65553594177216e+001°)
9.90831944892239e+006	(-7.25878023925941e+001dB,5.64945833017401e+001°)
9.93116048420404e+006	(-7.25955507410950e+001dB,5.64337520977021e+001°)
9.95405417350996e+006	(-7.26032728646655e+001dB,5.63728660282160e+001°)
9.97700063822021e+006	(-7.26109687813129e+001dB,5.63119253170714e+001°)
9.99999999999466e+006	(-7.26186385094068e+001dB,5.62509301892364e+001°)
1.00230523807736e+007	(-7.26262820676791e+001dB,5.61898808708554e+001°)
1.00461579027786e+007	(-7.26338994752229e+001dB,5.61287775892466e+001°)
1.00693166885127e+007	(-7.26414907514928e+001dB,5.60676205729003e+001°)
1.00925288607615e+007	(-7.26490559163034e+001dB,5.60064100514753e+001°)
1.01157945425936e+007	(-7.26565949898300e+001dB,5.59451462557975e+001°)
1.01391138573614e+007	(-7.26641079926067e+001dB,5.58838294178565e+001°)
1.01624869287015e+007	(-7.26715949455271e+001dB,5.58224597708036e+001°)
1.01859138805357e+007	(-7.26790558698428e+001dB,5.57610375489485e+001°)
1.02093948370713e+007	(-7.26864907871631e+001dB,5.56995629877571e+001°)
1.02329299228021e+007	(-7.26938997194546e+001dB,5.56380363238484e+001°)
1.02565192625086e+007	(-7.27012826890401e+001dB,5.55764577949917e+001°)
1.02801629812592e+007	(-7.27086397185985e+001dB,5.55148276401039e+001°)
1.03038612044107e+007	(-7.27159708311635e+001dB,5.54531460992460e+001°)
1.03276140576085e+007	(-7.27232760501234e+001dB,5.53914134136207e+001°)
1.03514216667879e+007	(-7.27305553992202e+001dB,5.53296298255688e+001°)
1.03752841581746e+007	(-7.27378089025486e+001dB,5.52677955785667e+001°)
1.03992016582850e+007	(-7.27450365845558e+001dB,5.52059109172222e+001°)
1.04231742939275e+007	(-7.27522384700402e+001dB,5.51439760872724e+001°)
1.04472021922024e+007	(-7.27594145841509e+001dB,5.50819913355796e+001°)
1.04712854805034e+007	(-7.27665649523869e+001dB,5.50199569101281e+001°)
1.04954242865176e+007	(-7.27736896005959e+001dB,5.49578730600209e+001°)
1.05196187382266e+007	(-7.27807885549739e+001dB,5.48957400354763e+001°)
1.05438689639069e+007	(-7.27878618420643e+001dB,5.48335580878239e+001°)
1.05681750921309e+007	(-7.27949094887565e+001dB,5.47713274695016e+001°)
1.05925372517672e+007	(-7.28019315222856e+001dB,5.47090484340517e+001°)
1.06169555719816e+007	(-7.28089279702312e+001dB,5.46467212361169e+001°)
1.06414301822375e+007	(-7.28158988605164e+001dB,5.45843461314371e+001°)
1.06659612122969e+007	(-7.28228442214070e+001dB,5.45219233768449e+001°)
1.06905487922209e+007	(-7.28297640815104e+001dB,5.44594532302626e+001°)
1.07151930523703e+007	(-7.28366584697747e+001dB,5.43969359506973e+001°)
1.07398941234067e+007	(-7.28435274154875e+001dB,5.43343717982375e+001°)
1.07646521362926e+007	(-7.28503709482751e+001dB,5.42717610340490e+001°)
1.07894672222925e+007	(-7.28571890981013e+001dB,5.42091039203707e+001°)
1.08143395129736e+007	(-7.28639818952663e+001dB,5.41464007205102e+001°)
1.08392691402062e+007	(-7.28707493704058e+001dB,5.40836516988400e+001°)
1.08642562361648e+007	(-7.28774915544898e+001dB,5.40208571207932e+001°)
1.08893009333285e+007	(-7.28842084788212e+001dB,5.39580172528585e+001°)
1.09144033644817e+007	(-7.28909001750351e+001dB,5.38951323625769e+001°)
1.09395636627151e+007	(-7.28975666750976e+001dB,5.38322027185361e+001°)
1.09647819614260e+007	(-7.29042080113040e+001dB,5.37692285903670e+001°)
1.09900583943193e+007	(-7.29108242162785e+001dB,5.37062102487385e+001°)
1.10153930954082e+007	(-7.29174153229725e+001dB,5.36431479653529e+001°)
1.10407861990148e+007	(-7.29239813646632e+001dB,5.35800420129418e+001°)
1.10662378397707e+007	(-7.29305223749529e+001dB,5.35168926652605e+001°)
1.10917481526181e+007	(-7.29370383877671e+001dB,5.34537001970842e+001°)
1.11173172728100e+007	(-7.29435294373539e+001dB,5.33904648842022e+001°)
1.11429453359113e+007	(-7.29499955582822e+001dB,5.33271870034137e+001°)
1.11686324777996e+007	(-7.29564367854404e+001dB,5.32638668325225e+001°)
1.11943788346655e+007	(-7.29628531540354e+001dB,5.32005046503320e+001°)
1.12201845430136e+007	(-7.29692446995909e+001dB,5.31371007366405e+001°)
1.12460497396632e+007	(-7.29756114579466e+001dB,5.30736553722356e+001°)
1.12719745617491e+007	(-7.29819534652558e+001dB,5.30101688388893e+001°)
1.12979591467219e+007	(-7.29882707579852e+001dB,5.29466414193526e+001°)
1.13240036323495e+007	(-7.29945633729127e+001dB,5.28830733973504e+001°)
1.13501081567171e+007	(-7.30008313471260e+001dB,5.28194650575762e+001°)
1.13762728582282e+007	(-7.30070747180218e+001dB,5.27558166856864e+001°)
1.14024978756056e+007	(-7.30132935233034e+001dB,5.26921285682952e+001°)
1.14287833478916e+007	(-7.30194878009801e+001dB,5.26284009929688e+001°)
1.14551294144492e+007	(-7.30256575893652e+001dB,5.25646342482203e+001°)
1.14815362149627e+007	(-7.30318029270747e+001dB,5.25008286235033e+001°)
1.15080038894382e+007	(-7.30379238530254e+001dB,5.24369844092073e+001°)
1.15345325782047e+007	(-7.30440204064342e+001dB,5.23731018966509e+001°)
1.15611224219148e+007	(-7.30500926268156e+001dB,5.23091813780769e+001°)
1.15877735615450e+007	(-7.30561405539807e+001dB,5.22452231466460e+001°)
1.16144861383972e+007	(-7.30621642280355e+001dB,5.21812274964310e+001°)
1.16412602940987e+007	(-7.30681636893794e+001dB,5.21171947224111e+001°)
1.16680961706034e+007	(-7.30741389787032e+001dB,5.20531251204657e+001°)
1.16949939101924e+007	(-7.30800901369880e+001dB,5.19890189873683e+001°)
1.17219536554750e+007	(-7.30860172055033e+001dB,5.19248766207807e+001°)
1.17489755493890e+007	(-7.30919202258052e+001dB,5.18606983192466e+001°)
1.17760597352017e+007	(-7.30977992397352e+001dB,5.17964843821857e+001°)
1.18032063565109e+007	(-7.31036542894179e+001dB,5.17322351098872e+001°)
1.18304155572453e+007	(-7.31094854172599e+001dB,5.16679508035035e+001°)
1.18576874816652e+007	(-7.31152926659478e+001dB,5.16036317650443e+001°)
1.18850222743638e+007	(-7.31210760784463e+001dB,5.15392782973695e+001°)
1.19124200802673e+007	(-7.31268356979968e+001dB,5.14748907041835e+001°)
1.19398810446363e+007	(-7.31325715681158e+001dB,5.14104692900281e+001°)
1.19674053130660e+007	(-7.31382837325925e+001dB,5.13460143602766e+001°)
1.19949930314873e+007	(-7.31439722354876e+001dB,5.12815262211265e+001°)
1.20226443461677e+007	(-7.31496371211312e+001dB,5.12170051795933e+001°)
1.20503594037115e+007	(-7.31552784341214e+001dB,5.11524515435041e+001°)
1.20781383510613e+007	(-7.31608962193219e+001dB,5.10878656214900e+001°)
1.21059813354983e+007	(-7.31664905218608e+001dB,5.10232477229802e+001°)
1.21338885046432e+007	(-7.31720613871281e+001dB,5.09585981581947e+001°)
1.21618600064571e+007	(-7.31776088607746e+001dB,5.08939172381376e+001°)
1.21898959892421e+007	(-7.31831329887096e+001dB,5.08292052745901e+001°)
1.22179966016421e+007	(-7.31886338170988e+001dB,5.07644625801035e+001°)
1.22461619926439e+007	(-7.31941113923631e+001dB,5.06996894679924e+001°)
1.22743923115775e+007	(-7.31995657611762e+001dB,5.06348862523274e+001°)
1.23026877081172e+007	(-7.32049969704628e+001dB,5.05700532479282e+001°)
1.23310483322824e+007	(-7.32104050673967e+001dB,5.05051907703562e+001°)
1.23594743344384e+007	(-7.32157900993990e+001dB,5.04402991359076e+001°)
1.23879658652970e+007	(-7.32211521141360e+001dB,5.03753786616060e+001°)
1.24165230759174e+007	(-7.32264911595174e+001dB,5.03104296651951e+001°)
1.24451461177071e+007	(-7.32318072836942e+001dB,5.02454524651314e+001°)
1.24738351424227e+007	(-7.32371005350568e+001dB,5.01804473805771e+001°)
1.25025903021705e+007	(-7.32423709622330e+001dB,5.01154147313920e+001°)
1.25314117494074e+007	(-7.32476186140863e+001dB,5.00503548381269e+001°)
1.25602996369420e+007	(-7.32528435397134e+001dB,4.99852680220154e+001°)
1.25892541179349e+007	(-7.32580457884424e+001dB,4.99201546049670e+001°)
1.26182753458999e+007	(-7.32632254098313e+001dB,4.98550149095588e+001°)
1.26473634747047e+007	(-7.32683824536648e+001dB,4.97898492590285e+001°)
1.26765186585716e+007	(-7.32735169699538e+001dB,4.97246579772665e+001°)
1.27057410520786e+007	(-7.32786290089319e+001dB,4.96594413888081e+001°)
1.27350308101597e+007	(-7.32837186210544e+001dB,4.95941998188259e+001°)
1.27643880881065e+007	(-7.32887858569957e+001dB,4.95289335931220e+001°)
1.27938130415683e+007	(-7.32938307676474e+001dB,4.94636430381202e+001°)
1.28233058265533e+007	(-7.32988534041163e+001dB,4.93983284808580e+001°)
1.28528665994292e+007	(-7.33038538177222e+001dB,4.93329902489790e+001°)
1.28824955169244e+007	(-7.33088320599959e+001dB,4.92676286707246e+001°)
1.29121927361284e+007	(-7.33137881826770e+001dB,4.92022440749263e+001°)
1.29419584144929e+007	(-7.33187222377118e+001dB,4.91368367909975e+001°)
1.29717927098326e+007	(-7.33236342772515e+001dB,4.90714071489258e+001°)
1.30016957803259e+007	(-7.33285243536496e+001dB,4.90059554792644e+001°)
1.30316677845160e+007	(-7.33333925194601e+001dB,4.89404821131245e+001°)
1.30617088813114e+007	(-7.33382388274353e+001dB,4.88749873821669e+001°)
1.30918192299870e+007	(-7.33430633305237e+001dB,4.88094716185936e+001°)
1.31219989901849e+007	(-7.33478660818677e+001dB,4.87439351551401e+001°)
1.31522483219153e+007	(-7.33526471348017e+001dB,4.86783783250669e+001°)
1.31825673855569e+007	(-7.33574065428497e+001dB,4.86128014621509e+001°)
1.32129563418586e+007	(-7.33621443597233e+001dB,4.85472049006775e+001°)
1.32434153519395e+007	(-7.33668606393196e+001dB,4.84815889754324e+001°)
1.32739445772902e+007	(-7.33715554357186e+001dB,4.84159540216926e+001°)
1.33045441797737e+007	(-7.33762288031818e+001dB,4.83503003752185e+001°)
1.33352143216260e+007	(-7.33808807961492e+001dB,4.82846283722451e+001°)
1.33659551654572e+007	(-7.33855114692377e+001dB,4.82189383494741e+001°)
1.33967668742521e+007	(-7.33901208772385e+001dB,4.81532306440646e+001°)
1.34276496113714e+007	(-7.33947090751153e+001dB,4.80875055936254e+001°)
1.34586035405522e+007	(-7.33992761180018e+001dB,4.80217635362057e+001°)
1.34896288259092e+007	(-7.34038220611996e+001dB,4.79560048102871e+001°)
1.35207256319355e+007	(-7.34083469601760e+001dB,4.78902297547745e+001°)
1.35518941235030e+007	(-7.34128508705619e+001dB,4.78244387089879e+001°)
1.35831344658642e+007	(-7.34173338481494e+001dB,4.77586320126534e+001°)
1.36144468246521e+007	(-7.34217959488895e+001dB,4.76928100058948e+001°)
1.36458313658819e+007	(-7.34262372288903e+001dB,4.76269730292246e+001°)
1.36772882559511e+007	(-7.34306577444144e+001dB,4.75611214235352e+001°)
1.37088176616411e+007	(-7.34350575518768e+001dB,4.74952555300906e+001°)
1.37404197501177e+007	(-7.34394367078426e+001dB,4.74293756905172e+001°)
1.37720946889320e+007	(-7.34437952690251e+001dB,4.73634822467951e+001°)
1.38038426460214e+007	(-7.34481332922829e+001dB,4.72975755412493e+001°)
1.38356637897103e+007	(-7.34524508346184e+001dB,4.72316559165407e+001°)
1.38675582887114e+007	(-7.34567479531752e+001dB,4.71657237156574e+001°)
1.38995263121260e+007	(-7.34610247052357e+001dB,4.70997792819057e+001°)
1.39315680294455e+007	(-7.34652811482193e+001dB,4.70338229589012e+001°)
1.39636836105518e+007	(-7.34695173396797e+001dB,4.69678550905600e+001°)
1.39958732257186e+007	(-7.34737333373032e+001dB,4.69018760210892e+001°)
1.40281370456120e+007	(-7.34779291989058e+001dB,4.68358860949788e+001°)
1.40604752412915e+007	(-7.34821049824314e+001dB,4.67698856569918e+001°)
1.40928879842111e+007	(-7.34862607459497e+001dB,4.67038750521559e+001°)
1.41253754462199e+007	(-7.34903965476532e+001dB,4.66378546257539e+001°)
1.41579377995631e+007	(-7.34945124458561e+001dB,4.65718247233151e+001°)
1.41905752168832e+007	(-7.34986084989908e+001dB,4.65057856906061e+001°)
1.42232878712205e+007	(-7.35026847656068e+001dB,4.64397378736214e+001°)
1.42560759360142e+007	(-7.35067413043676e+001dB,4.63736816185747e+001°)
1.42889395851033e+007	(-7.35107781740488e+001dB,4.63076172718898e+001°)
1.43218789927277e+007	(-7.35147954335361e+001dB,4.62415451801911e+001°)
1.43548943335288e+007	(-7.35187931418226e+001dB,4.61754656902948e+001°)
1.43879857825507e+007	(-7.35227713580068e+001dB,4.61093791491997e+001°)
1.44211535152409e+007	(-7.35267301412904e+001dB,4.60432859040778e+001°)
1.44543977074514e+007	(-7.35306695509759e+001dB,4.59771863022656e+001°)
1.44877185354398e+007	(-7.35345896464645e+001dB,4.59110806912542e+001°)
1.45211161758695e+007	(-7.35384904872537e+001dB,4.58449694186810e+001°)
1.45545908058118e+007	(-7.35423721329355e+001dB,4.57788528323197e+001°)
1.45881426027456e+007	(-7.35462346431934e+001dB,4.57127312800715e+001°)
1.46217717445592e+007	(-7.35500780778011e+001dB,4.56466051099559e+001°)
1.46554784095512e+007	(-7.35539024966195e+001dB,4.55804746701011e+001°)
1.46892627764307e+007	(-7.35577079595947e+001dB,4.55143403087353e+001°)
1.47231250243192e+007	(-7.35614945267562e+001dB,4.54482023741769e+001°)
1.47570653327509e+007	(-7.35652622582140e+001dB,4.53820612148260e+001°)
1.47910838816740e+007	(-7.35690112141570e+001dB,4.53159171791541e+001°)
1.48251808514515e+007	(-7.35727414548502e+001dB,4.52497706156959e+001°)
1.48593564228620e+007	(-7.35764530406330e+001dB,4.51836218730392e+001°)
1.48936107771011e+007	(-7.35801460319168e+001dB,4.51174712998163e+001°)
1.49279440957819e+007	(-7.35838204891828e+001dB,4.50513192446941e+001°)
1.49623565609362e+007	(-7.35874764729796e+001dB,4.49851660563655e+001°)
1.49968483550156e+007	(-7.35911140439215e+001dB,4.49190120835394e+001°)
1.50314196608921e+007	(-7.35947332626858e+001dB,4.48528576749322e+001°)
1.50660706618592e+007	(-7.35983341900108e+001dB,4.47867031792577e+001°)
1.51008015416333e+007	(-7.36019168866939e+001dB,4.47205489452185e+001°)
1.51356124843539e+007	(-7.36054814135889e+001dB,4.46543953214966e+001°)
1.51705036745851e+007	(-7.36090278316042e+001dB,4.45882426567436e+001°)
1.52054752973167e+007	(-7.36125562017006e+001dB,4.45220912995722e+001°)
1.52405275379646e+007	(-7.36160665848889e+001dB,4.44559415985463e+001°)
1.52756605823724e+007	(-7.36195590422281e+001dB,4.43897939021721e+001°)
1.53108746168120e+007	(-7.36230336348230e+001dB,4.43236485588888e+001°)
1.53461698279846e+007	(-7.36264904238221e+001dB,4.42575059170590e+001°)
1.53815464030220e+007	(-7.36299294704155e+001dB,4.41913663249601e+001°)
1.54170045294872e+007	(-7.36333508358327e+001dB,4.41252301307743e+001°)
1.54525443953757e+007	(-7.36367545813406e+001dB,4.40590976825798e+001°)
1.54881661891164e+007	(-7.36401407682412e+001dB,4.39929693283418e+001°)
1.55238700995724e+007	(-7.36435094578696e+001dB,4.39268454159024e+001°)
1.55596563160423e+007	(-7.36468607115920e+001dB,4.38607262929724e+001°)
1.55955250282610e+007	(-7.36501945908034e+001dB,4.37946123071213e+001°)
1.56314764264010e+007	(-7.36535111569255e+001dB,4.37285038057686e+001°)
1.56675107010730e+007	(-7.36568104714047e+001dB,4.36624011361744e+001°)
1.57036280433270e+007	(-7.36600925957101e+001dB,4.35963046454302e+001°)
1.57398286446536e+007	(-7.36633575913314e+001dB,4.35302146804497e+001°)
1.57761126969849e+007	(-7.36666055197764e+001dB,4.34641315879597e+001°)
1.58124803926952e+007	(-7.36698364425697e+001dB,4.33980557144910e+001°)
1.58489319246025e+007	(-7.36730504212501e+001dB,4.33319874063693e+001°)
1.58854674859691e+007	(-7.36762475173686e+001dB,4.32659270097056e+001°)
1.59220872705030e+007	(-7.36794277924866e+001dB,4.31998748703881e+001°)
1.59587914723586e+007	(-7.36825913081738e+001dB,4.31338313340718e+001°)
1.59955802861380e+007	(-7.36857381260059e+001dB,4.30677967461704e+001°)
1.60324539068917e+007	(-7.36888683075630e+001dB,4.30017714518470e+001°)
1.60694125301200e+007	(-7.36919819144273e+001dB,4.29357557960049e+001°)
1.61064563517739e+007	(-7.36950790081811e+001dB,4.28697501232785e+001°)
1.61435855682561e+007	(-7.36981596504052e+001dB,4.28037547780246e+001°)
1.61808003764218e+007	(-7.37012239026764e+001dB,4.27377701043130e+001°)
1.62181009735805e+007	(-7.37042718265658e+001dB,4.26717964459180e+001°)
1.62554875574960e+007	(-7.37073034836368e+001dB,4.26058341463089e+001°)
1.62929603263883e+007	(-7.37103189354432e+001dB,4.25398835486414e+001°)
1.63305194789344e+007	(-7.37133182435271e+001dB,4.24739449957489e+001°)
1.63681652142692e+007	(-7.37163014694173e+001dB,4.24080188301328e+001°)
1.64058977319864e+007	(-7.37192686746267e+001dB,4.23421053939544e+001°)
1.64437172321403e+007	(-7.37222199206514e+001dB,4.22762050290257e+001°)
1.64816239152461e+007	(-7.37251552689677e+001dB,4.22103180768007e+001°)
1.65196179822811e+007	(-7.37280747810309e+001dB,4.21444448783663e+001°)
1.65576996346862e+007	(-7.37309785182734e+001dB,4.20785857744338e+001°)
1.65958690743665e+007	(-7.37338665421024e+001dB,4.20127411053301e+001°)
1.66341265036926e+007	(-7.37367389138984e+001dB,4.19469112109889e+001°)
1.66724721255015e+007	(-7.37395956950132e+001dB,4.18810964309418e+001°)
1.67109061430980e+007	(-7.37424369467681e+001dB,4.18152971043099e+001°)
1.67494287602552e+007	(-7.37452627304521e+001dB,4.17495135697950e+001°)
1.67880401812164e+007	(-7.37480731073198e+001dB,4.16837461656709e+001°)
1.68267406106955e+007	(-7.37508681385901e+001dB,4.16179952297749e+001°)
1.68655302538782e+007	(-7.37536478854437e+001dB,4.15522610994991e+001°)
1.69044093164234e+007	(-7.37564124090221e+001dB,4.14865441117820e+001°)
1.69433780044640e+007	(-7.37591617704252e+001dB,4.14208446030998e+001°)
1.69824365246082e+007	(-7.37618960307096e+001dB,4.13551629094579e+001°)
1.70215850839402e+007	(-7.37646152508871e+001dB,4.12894993663826e+001°)
1.70608238900219e+007	(-7.37673194919230e+001dB,4.12238543089124e+001°)
1.71001531508935e+007	(-7.37700088147338e+001dB,4.11582280715901e+001°)
1.71395730750749e+007	(-7.37726832801861e+001dB,4.10926209884534e+001°)
1.71790838715665e+007	(-7.37753429490946e+001dB,4.10270333930279e+001°)
1.72186857498507e+007	(-7.37779878822202e+001dB,4.09614656183176e+001°)
1.72583789198926e+007	(-7.37806181402687e+001dB,4.08959179967973e+001°)
1.72981635921416e+007	(-7.37832337838889e+001dB,4.08303908604042e+001°)
1.73380399775319e+007	(-7.37858348736709e+001dB,4.07648845405293e+001°)
1.73780082874843e+007	(-7.37884214701445e+001dB,4.06993993680100e+001°)
1.74180687339066e+007	(-7.37909936337776e+001dB,4.06339356731212e+001°)
1.74582215291955e+007	(-7.37935514249743e+001dB,4.05684937855675e+001°)
1.74984668862370e+007	(-7.37960949040736e+001dB,4.05030740344750e+001°)
1.75388050184080e+007	(-7.37986241313476e+001dB,4.04376767483837e+001°)
1.75792361395773e+007	(-7.38011391670001e+001dB,4.03723022552388e+001°)
1.76197604641067e+007	(-7.38036400711647e+001dB,4.03069508823832e+001°)
1.76603782068520e+007	(-7.38061269039032e+001dB,4.02416229565493e+001°)
1.77010895831645e+007	(-7.38085997252044e+001dB,4.01763188038514e+001°)
1.77418948088919e+007	(-7.38110585949825e+001dB,4.01110387497777e+001°)
1.77827941003795e+007	(-7.38135035730749e+001dB,4.00457831191822e+001°)
1.78237876744711e+007	(-7.38159347192416e+001dB,3.99805522362775e+001°)
1.78648757485107e+007	(-7.38183520931631e+001dB,3.99153464246264e+001°)
1.79060585403431e+007	(-7.38207557544389e+001dB,3.98501660071349e+001°)
1.79473362683154e+007	(-7.38231457625864e+001dB,3.97850113060437e+001°)
1.79887091512780e+007	(-7.38255221770387e+001dB,3.97198826429215e+001°)
1.80301774085858e+007	(-7.38278850571441e+001dB,3.96547803386565e+001°)
1.80717412600994e+007	(-7.38302344621637e+001dB,3.95897047134498e+001°)
1.81134009261861e+007	(-7.38325704512705e+001dB,3.95246560868071e+001°)
1.81551566277214e+007	(-7.38348930835480e+001dB,3.94596347775317e+001°)
1.81970085860899e+007	(-7.38372024179883e+001dB,3.93946411037168e+001°)
1.82389570231864e+007	(-7.38394985134911e+001dB,3.93296753827385e+001°)
1.82810021614174e+007	(-7.38417814288625e+001dB,3.92647379312480e+001°)
1.83231442237021e+007	(-7.38440512228128e+001dB,3.91998290651648e+001°)
1.83653834334734e+007	(-7.38463079539561e+001dB,3.91349490996692e+001°)
