Freq.	V(Vo)/V(Vi)
3.44349930763292e+004	(2.73459240794073e+001dB,-1.06462919399261e+002°)
3.45143739335810e+004	(2.73667594497247e+001dB,-1.06503539856073e+002°)
3.45939377826076e+004	(2.73875981027384e+001dB,-1.06544272535052e+002°)
3.46736850452485e+004	(2.74084400479299e+001dB,-1.06585117824052e+002°)
3.47536161443159e+004	(2.74292852947674e+001dB,-1.06626076112708e+002°)
3.48337315035965e+004	(2.74501338527044e+001dB,-1.06667147792452e+002°)
3.49140315478539e+004	(2.74709857311794e+001dB,-1.06708333256518e+002°)
3.49945167028310e+004	(2.74918409396152e+001dB,-1.06749632899956e+002°)
3.50751873952521e+004	(2.75126994874181e+001dB,-1.06791047119640e+002°)
3.51560440528251e+004	(2.75335613839774e+001dB,-1.06832576314278e+002°)
3.52370871042440e+004	(2.75544266386644e+001dB,-1.06874220884423e+002°)
3.53183169791910e+004	(2.75752952608319e+001dB,-1.06915981232485e+002°)
3.53997341083387e+004	(2.75961672598135e+001dB,-1.06957857762739e+002°)
3.54813389233528e+004	(2.76170426449225e+001dB,-1.06999850881337e+002°)
3.55631318568938e+004	(2.76379214254517e+001dB,-1.07041960996317e+002°)
3.56451133426196e+004	(2.76588036106721e+001dB,-1.07084188517617e+002°)
3.57272838151881e+004	(2.76796892098325e+001dB,-1.07126533857081e+002°)
3.58096437102588e+004	(2.77005782321587e+001dB,-1.07168997428476e+002°)
3.58921934644957e+004	(2.77214706868522e+001dB,-1.07211579647494e+002°)
3.59749335155694e+004	(2.77423665830901e+001dB,-1.07254280931772e+002°)
3.60578643021594e+004	(2.77632659300239e+001dB,-1.07297101700899e+002°)
3.61409862639565e+004	(2.77841687367788e+001dB,-1.07340042376424e+002°)
3.62242998416650e+004	(2.78050750124525e+001dB,-1.07383103381874e+002°)
3.63078054770052e+004	(2.78259847661149e+001dB,-1.07426285142758e+002°)
3.63915036127158e+004	(2.78468980068070e+001dB,-1.07469588086584e+002°)
3.64753946925559e+004	(2.78678147435398e+001dB,-1.07513012642867e+002°)
3.65594791613076e+004	(2.78887349852938e+001dB,-1.07556559243141e+002°)
3.66437574647784e+004	(2.79096587410177e+001dB,-1.07600228320970e+002°)
3.67282300498035e+004	(2.79305860196279e+001dB,-1.07644020311961e+002°)
3.68128973642482e+004	(2.79515168300072e+001dB,-1.07687935653775e+002°)
3.68977598570100e+004	(2.79724511810041e+001dB,-1.07731974786138e+002°)
3.69828179780216e+004	(2.79933890814318e+001dB,-1.07776138150852e+002°)
3.70680721782526e+004	(2.80143305400672e+001dB,-1.07820426191808e+002°)
3.71535229097122e+004	(2.80352755656499e+001dB,-1.07864839354998e+002°)
3.72391706254518e+004	(2.80562241668813e+001dB,-1.07909378088527e+002°)
3.73250157795670e+004	(2.80771763524235e+001dB,-1.07954042842622e+002°)
3.74110588272003e+004	(2.80981321308984e+001dB,-1.07998834069649e+002°)
3.74973002245433e+004	(2.81190915108864e+001dB,-1.08043752224120e+002°)
3.75837404288393e+004	(2.81400545009257e+001dB,-1.08088797762709e+002°)
3.76703798983858e+004	(2.81610211095111e+001dB,-1.08133971144263e+002°)
3.77572190925365e+004	(2.81819913450929e+001dB,-1.08179272829813e+002°)
3.78442584717042e+004	(2.82029652160758e+001dB,-1.08224703282588e+002°)
3.79314984973630e+004	(2.82239427308178e+001dB,-1.08270262968025e+002°)
3.80189396320509e+004	(2.82449238976291e+001dB,-1.08315952353787e+002°)
3.81065823393721e+004	(2.82659087247711e+001dB,-1.08361771909768e+002°)
3.81944270839995e+004	(2.82868972204550e+001dB,-1.08407722108112e+002°)
3.82824743316771e+004	(2.83078893928408e+001dB,-1.08453803423221e+002°)
3.83707245492227e+004	(2.83288852500360e+001dB,-1.08500016331771e+002°)
3.84591782045301e+004	(2.83498848000947e+001dB,-1.08546361312725e+002°)
3.85478357665719e+004	(2.83708880510161e+001dB,-1.08592838847342e+002°)
3.86366977054016e+004	(2.83918950107432e+001dB,-1.08639449419194e+002°)
3.87257644921564e+004	(2.84129056871619e+001dB,-1.08686193514178e+002°)
3.88150365990595e+004	(2.84339200880994e+001dB,-1.08733071620527e+002°)
3.89045144994227e+004	(2.84549382213234e+001dB,-1.08780084228827e+002°)
3.89941986676490e+004	(2.84759600945400e+001dB,-1.08827231832027e+002°)
3.90840895792349e+004	(2.84969857153934e+001dB,-1.08874514925454e+002°)
3.91741877107730e+004	(2.85180150914637e+001dB,-1.08921934006824e+002°)
3.92644935399546e+004	(2.85390482302661e+001dB,-1.08969489576259e+002°)
3.93550075455724e+004	(2.85600851392492e+001dB,-1.09017182136299e+002°)
3.94457302075224e+004	(2.85811258257939e+001dB,-1.09065012191915e+002°)
3.95366620068074e+004	(2.86021702972118e+001dB,-1.09112980250523e+002°)
3.96278034255385e+004	(2.86232185607440e+001dB,-1.09161086821997e+002°)
3.97191549469386e+004	(2.86442706235594e+001dB,-1.09209332418686e+002°)
3.98107170553443e+004	(2.86653264927534e+001dB,-1.09257717555423e+002°)
3.99024902362087e+004	(2.86863861753464e+001dB,-1.09306242749542e+002°)
3.99944749761043e+004	(2.87074496782824e+001dB,-1.09354908520894e+002°)
4.00866717627248e+004	(2.87285170084273e+001dB,-1.09403715391855e+002°)
4.01790810848885e+004	(2.87495881725677e+001dB,-1.09452663887346e+002°)
4.02717034325404e+004	(2.87706631774088e+001dB,-1.09501754534845e+002°)
4.03645392967549e+004	(2.87917420295735e+001dB,-1.09550987864401e+002°)
4.04575891697387e+004	(2.88128247356002e+001dB,-1.09600364408649e+002°)
4.05508535448328e+004	(2.88339113019417e+001dB,-1.09649884702823e+002°)
4.06443329165157e+004	(2.88550017349631e+001dB,-1.09699549284774e+002°)
4.07380277804057e+004	(2.88760960409407e+001dB,-1.09749358694980e+002°)
4.08319386332636e+004	(2.88971942260598e+001dB,-1.09799313476566e+002°)
4.09260659729954e+004	(2.89182962964132e+001dB,-1.09849414175313e+002°)
4.10204102986550e+004	(2.89394022579997e+001dB,-1.09899661339678e+002°)
4.11149721104465e+004	(2.89605121167220e+001dB,-1.09950055520804e+002°)
4.12097519097273e+004	(2.89816258783852e+001dB,-1.10000597272540e+002°)
4.13047501990104e+004	(2.90027435486948e+001dB,-1.10051287151452e+002°)
4.13999674819673e+004	(2.90238651332554e+001dB,-1.10102125716841e+002°)
4.14954042634306e+004	(2.90449906375680e+001dB,-1.10153113530756e+002°)
4.15910610493964e+004	(2.90661200670290e+001dB,-1.10204251158010e+002°)
4.16869383470278e+004	(2.90872534269280e+001dB,-1.10255539166197e+002°)
4.17830366646564e+004	(2.91083907224456e+001dB,-1.10306978125704e+002°)
4.18793565117860e+004	(2.91295319586521e+001dB,-1.10358568609730e+002°)
4.19758983990949e+004	(2.91506771405049e+001dB,-1.10410311194299e+002°)
4.20726628384386e+004	(2.91718262728471e+001dB,-1.10462206458278e+002°)
4.21696503428524e+004	(2.91929793604052e+001dB,-1.10514254983389e+002°)
4.22668614265544e+004	(2.92141364077871e+001dB,-1.10566457354229e+002°)
4.23642966049482e+004	(2.92352974194800e+001dB,-1.10618814158284e+002°)
4.24619563946254e+004	(2.92564623998485e+001dB,-1.10671325985944e+002°)
4.25598413133684e+004	(2.92776313531326e+001dB,-1.10723993430521e+002°)
4.26579518801533e+004	(2.92988042834450e+001dB,-1.10776817088262e+002°)
4.27562886151527e+004	(2.93199811947698e+001dB,-1.10829797558368e+002°)
4.28548520397380e+004	(2.93411620909594e+001dB,-1.10882935443011e+002°)
4.29536426764828e+004	(2.93623469757332e+001dB,-1.10936231347347e+002°)
4.30526610491651e+004	(2.93835358526747e+001dB,-1.10989685879533e+002°)
4.31519076827705e+004	(2.94047287252295e+001dB,-1.11043299650746e+002°)
4.32513831034949e+004	(2.94259255967031e+001dB,-1.11097073275199e+002°)
4.33510878387469e+004	(2.94471264702583e+001dB,-1.11151007370152e+002°)
4.34510224171511e+004	(2.94683313489131e+001dB,-1.11205102555939e+002°)
4.35511873685508e+004	(2.94895402355383e+001dB,-1.11259359455973e+002°)
4.36515832240105e+004	(2.95107531328551e+001dB,-1.11313778696773e+002°)
4.37522105158191e+004	(2.95319700434325e+001dB,-1.11368360907974e+002°)
4.38530697774925e+004	(2.95531909696849e+001dB,-1.11423106722347e+002°)
4.39541615437763e+004	(2.95744159138699e+001dB,-1.11478016775816e+002°)
4.40554863506492e+004	(2.95956448780853e+001dB,-1.11533091707473e+002°)
4.41570447353251e+004	(2.96168778642669e+001dB,-1.11588332159597e+002°)
4.42588372362565e+004	(2.96381148741858e+001dB,-1.11643738777673e+002°)
4.43608643931371e+004	(2.96593559094457e+001dB,-1.11699312210403e+002°)
4.44631267469047e+004	(2.96806009714803e+001dB,-1.11755053109729e+002°)
4.45656248397441e+004	(2.97018500615509e+001dB,-1.11810962130851e+002°)
4.46683592150901e+004	(2.97231031807431e+001dB,-1.11867039932239e+002°)
4.47713304176300e+004	(2.97443603299646e+001dB,-1.11923287175654e+002°)
4.48745389933069e+004	(2.97656215099420e+001dB,-1.11979704526167e+002°)
4.49779854893225e+004	(2.97868867212182e+001dB,-1.12036292652174e+002°)
4.50816704541397e+004	(2.98081559641498e+001dB,-1.12093052225416e+002°)
4.51855944374859e+004	(2.98294292389035e+001dB,-1.12149983920992e+002°)
4.52897579903557e+004	(2.98507065454540e+001dB,-1.12207088417383e+002°)
4.53941616650140e+004	(2.98719878835804e+001dB,-1.12264366396468e+002°)
4.54988060149985e+004	(2.98932732528635e+001dB,-1.12321818543540e+002°)
4.56036915951232e+004	(2.99145626526829e+001dB,-1.12379445547324e+002°)
4.57088189614811e+004	(2.99358560822135e+001dB,-1.12437248099998e+002°)
4.58141886714469e+004	(2.99571535404228e+001dB,-1.12495226897210e+002°)
4.59198012836804e+004	(2.99784550260677e+001dB,-1.12553382638095e+002°)
4.60256573581291e+004	(2.99997605376910e+001dB,-1.12611716025293e+002°)
4.61317574560315e+004	(3.00210700736186e+001dB,-1.12670227764969e+002°)
4.62381021399195e+004	(3.00423836319561e+001dB,-1.12728918566833e+002°)
4.63446919736223e+004	(3.00637012105853e+001dB,-1.12787789144154e+002°)
4.64515275222684e+004	(3.00850228071612e+001dB,-1.12846840213780e+002°)
4.65586093522893e+004	(3.01063484191081e+001dB,-1.12906072496159e+002°)
4.66659380314223e+004	(3.01276780436171e+001dB,-1.12965486715355e+002°)
4.67735141287132e+004	(3.01490116776415e+001dB,-1.13025083599069e+002°)
4.68813382145199e+004	(3.01703493178942e+001dB,-1.13084863878655e+002°)
4.69894108605149e+004	(3.01916909608439e+001dB,-1.13144828289140e+002°)
4.70977326396886e+004	(3.02130366027112e+001dB,-1.13204977569244e+002°)
4.72063041263524e+004	(3.02343862394654e+001dB,-1.13265312461398e+002°)
4.73151258961414e+004	(3.02557398668205e+001dB,-1.13325833711760e+002°)
4.74241985260178e+004	(3.02770974802318e+001dB,-1.13386542070240e+002°)
4.75335225942738e+004	(3.02984590748918e+001dB,-1.13447438290515e+002°)
4.76430986805348e+004	(3.03198246457268e+001dB,-1.13508523130048e+002°)
4.77529273657623e+004	(3.03411941873927e+001dB,-1.13569797350108e+002°)
4.78630092322571e+004	(3.03625676942712e+001dB,-1.13631261715789e+002°)
4.79733448636621e+004	(3.03839451604660e+001dB,-1.13692916996031e+002°)
4.80839348449660e+004	(3.04053265797985e+001dB,-1.13754763963636e+002°)
4.81947797625059e+004	(3.04267119458042e+001dB,-1.13816803395288e+002°)
4.83058802039704e+004	(3.04481012517283e+001dB,-1.13879036071576e+002°)
4.84172367584031e+004	(3.04694944905216e+001dB,-1.13941462777007e+002°)
4.85288500162052e+004	(3.04908916548365e+001dB,-1.14004084300032e+002°)
4.86407205691392e+004	(3.05122927370226e+001dB,-1.14066901433060e+002°)
4.87528490103317e+004	(3.05336977291223e+001dB,-1.14129914972480e+002°)
4.88652359342764e+004	(3.05551066228670e+001dB,-1.14193125718682e+002°)
4.89778819368377e+004	(3.05765194096720e+001dB,-1.14256534476074e+002°)
4.90907876152533e+004	(3.05979360806326e+001dB,-1.14320142053100e+002°)
4.92039535681381e+004	(3.06193566265195e+001dB,-1.14383949262264e+002°)
4.93173803954866e+004	(3.06407810377742e+001dB,-1.14447956920148e+002°)
4.94310686986765e+004	(3.06622093045042e+001dB,-1.14512165847430e+002°)
4.95450190804720e+004	(3.06836414164788e+001dB,-1.14576576868904e+002°)
4.96592321450265e+004	(3.07050773631243e+001dB,-1.14641190813502e+002°)
4.97737084978865e+004	(3.07265171335188e+001dB,-1.14706008514310e+002°)
4.98884487459941e+004	(3.07479607163879e+001dB,-1.14771030808591e+002°)
5.00034534976907e+004	(3.07694081000998e+001dB,-1.14836258537803e+002°)
5.01187233627201e+004	(3.07908592726599e+001dB,-1.14901692547619e+002°)
5.02342589522315e+004	(3.08123142217066e+001dB,-1.14967333687947e+002°)
5.03500608787833e+004	(3.08337729345054e+001dB,-1.15033182812949e+002°)
5.04661297563456e+004	(3.08552353979446e+001dB,-1.15099240781063e+002°)
5.05824662003042e+004	(3.08767015985295e+001dB,-1.15165508455017e+002°)
5.06990708274632e+004	(3.08981715223778e+001dB,-1.15231986701856e+002°)
5.08159442560488e+004	(3.09196451552137e+001dB,-1.15298676392957e+002°)
5.09330871057122e+004	(3.09411224823630e+001dB,-1.15365578404052e+002°)
5.10504999975333e+004	(3.09626034887477e+001dB,-1.15432693615242e+002°)
5.11681835540234e+004	(3.09840881588803e+001dB,-1.15500022911025e+002°)
5.12861383991291e+004	(3.10055764768584e+001dB,-1.15567567180307e+002°)
5.14043651582352e+004	(3.10270684263592e+001dB,-1.15635327316428e+002°)
5.15228644581683e+004	(3.10485639906338e+001dB,-1.15703304217180e+002°)
5.16416369271997e+004	(3.10700631525015e+001dB,-1.15771498784825e+002°)
5.17606831950493e+004	(3.10915658943438e+001dB,-1.15839911926117e+002°)
5.18800038928887e+004	(3.11130721980990e+001dB,-1.15908544552317e+002°)
5.19995996533441e+004	(3.11345820452561e+001dB,-1.15977397579220e+002°)
5.21194711105005e+004	(3.11560954168486e+001dB,-1.16046471927167e+002°)
5.22396188999045e+004	(3.11776122934486e+001dB,-1.16115768521071e+002°)
5.23600436585675e+004	(3.11991326551611e+001dB,-1.16185288290431e+002°)
5.24807460249697e+004	(3.12206564816170e+001dB,-1.16255032169355e+002°)
5.26017266390630e+004	(3.12421837519678e+001dB,-1.16325001096576e+002°)
5.27229861422747e+004	(3.12637144448783e+001dB,-1.16395196015475e+002°)
5.28445251775104e+004	(3.12852485385210e+001dB,-1.16465617874100e+002°)
5.29663443891581e+004	(3.13067860105692e+001dB,-1.16536267625180e+002°)
5.30884444230912e+004	(3.13283268381909e+001dB,-1.16607146226151e+002°)
5.32108259266717e+004	(3.13498709980414e+001dB,-1.16678254639172e+002°)
5.33334895487544e+004	(3.13714184662576e+001dB,-1.16749593831141e+002°)
5.34564359396894e+004	(3.13929692184505e+001dB,-1.16821164773721e+002°)
5.35796657513264e+004	(3.14145232296987e+001dB,-1.16892968443351e+002°)
5.37031796370175e+004	(3.14360804745412e+001dB,-1.16965005821272e+002°)
5.38269782516210e+004	(3.14576409269711e+001dB,-1.17037277893540e+002°)
5.39510622515050e+004	(3.14792045604277e+001dB,-1.17109785651047e+002°)
5.40754322945503e+004	(3.15007713477898e+001dB,-1.17182530089542e+002°)
5.42000890401545e+004	(3.15223412613685e+001dB,-1.17255512209643e+002°)
5.43250331492355e+004	(3.15439142728997e+001dB,-1.17328733016861e+002°)
5.44502652842342e+004	(3.15654903535369e+001dB,-1.17402193521618e+002°)
5.45757861091192e+004	(3.15870694738437e+001dB,-1.17475894739260e+002°)
5.47015962893892e+004	(3.16086516037861e+001dB,-1.17549837690082e+002°)
5.48276964920774e+004	(3.16302367127252e+001dB,-1.17624023399340e+002°)
5.49540873857545e+004	(3.16518247694091e+001dB,-1.17698452897273e+002°)
5.50807696405323e+004	(3.16734157419653e+001dB,-1.17773127219115e+002°)
5.52077439280677e+004	(3.16950095978930e+001dB,-1.17848047405122e+002°)
5.53350109215656e+004	(3.17166063040547e+001dB,-1.17923214500578e+002°)
5.54625712957830e+004	(3.17382058266686e+001dB,-1.17998629555822e+002°)
5.55904257270323e+004	(3.17598081313001e+001dB,-1.18074293626257e+002°)
5.57185748931849e+004	(3.17814131828539e+001dB,-1.18150207772375e+002°)
5.58470194736749e+004	(3.18030209455654e+001dB,-1.18226373059766e+002°)
5.59757601495029e+004	(3.18246313829924e+001dB,-1.18302790559140e+002°)
5.61047976032389e+004	(3.18462444580065e+001dB,-1.18379461346339e+002°)
5.62341325190267e+004	(3.18678601327850e+001dB,-1.18456386502359e+002°)
5.63637655825872e+004	(3.18894783688014e+001dB,-1.18533567113360e+002°)
5.64936974812220e+004	(3.19110991268173e+001dB,-1.18611004270686e+002°)
5.66239289038171e+004	(3.19327223668733e+001dB,-1.18688699070878e+002°)
5.67544605408464e+004	(3.19543480482800e+001dB,-1.18766652615692e+002°)
5.68852930843758e+004	(3.19759761296089e+001dB,-1.18844866012111e+002°)
5.70164272280664e+004	(3.19976065686833e+001dB,-1.18923340372364e+002°)
5.71478636671784e+004	(3.20192393225694e+001dB,-1.19002076813935e+002°)
5.72796030985745e+004	(3.20408743475663e+001dB,-1.19081076459585e+002°)
5.74116462207244e+004	(3.20625115991969e+001dB,-1.19160340437361e+002°)
5.75439937337073e+004	(3.20841510321985e+001dB,-1.19239869880611e+002°)
5.76766463392166e+004	(3.21057926005128e+001dB,-1.19319665927997e+002°)
5.78096047405633e+004	(3.21274362572765e+001dB,-1.19399729723513e+002°)
5.79428696426796e+004	(3.21490819548113e+001dB,-1.19480062416494e+002°)
5.80764417521227e+004	(3.21707296446138e+001dB,-1.19560665161627e+002°)
5.82103217770786e+004	(3.21923792773456e+001dB,-1.19641539118971e+002°)
5.83445104273659e+004	(3.22140308028233e+001dB,-1.19722685453963e+002°)
5.84790084144395e+004	(3.22356841700079e+001dB,-1.19804105337434e+002°)
5.86138164513943e+004	(3.22573393269947e+001dB,-1.19885799945616e+002°)
5.87489352529690e+004	(3.22789962210025e+001dB,-1.19967770460159e+002°)
5.88843655355502e+004	(3.23006547983634e+001dB,-1.20050018068140e+002°)
5.90201080171757e+004	(3.23223150045121e+001dB,-1.20132543962073e+002°)
5.91561634175387e+004	(3.23439767839745e+001dB,-1.20215349339919e+002°)
5.92925324579913e+004	(3.23656400803577e+001dB,-1.20298435405098e+002°)
5.94292158615485e+004	(3.23873048363382e+001dB,-1.20381803366499e+002°)
5.95662143528923e+004	(3.24089709936511e+001dB,-1.20465454438486e+002°)
5.97035286583749e+004	(3.24306384930790e+001dB,-1.20549389840911e+002°)
5.98411595060232e+004	(3.24523072744401e+001dB,-1.20633610799121e+002°)
5.99791076255421e+004	(3.24739772765776e+001dB,-1.20718118543966e+002°)
6.01173737483189e+004	(3.24956484373472e+001dB,-1.20802914311805e+002°)
6.02559586074269e+004	(3.25173206936058e+001dB,-1.20887999344517e+002°)
6.03948629376291e+004	(3.25389939812001e+001dB,-1.20973374889506e+002°)
6.05340874753824e+004	(3.25606682349537e+001dB,-1.21059042199708e+002°)
6.06736329588416e+004	(3.25823433886560e+001dB,-1.21145002533595e+002°)
6.08135001278628e+004	(3.26040193750493e+001dB,-1.21231257155184e+002°)
6.09536897240079e+004	(3.26256961258171e+001dB,-1.21317807334039e+002°)
6.10942024905482e+004	(3.26473735715714e+001dB,-1.21404654345278e+002°)
6.12350391724683e+004	(3.26690516418398e+001dB,-1.21491799469575e+002°)
6.13762005164704e+004	(3.26907302650538e+001dB,-1.21579243993165e+002°)
6.15176872709777e+004	(3.27124093685350e+001dB,-1.21666989207846e+002°)
6.16595001861391e+004	(3.27340888784828e+001dB,-1.21755036410982e+002°)
6.18016400138324e+004	(3.27557687199613e+001dB,-1.21843386905505e+002°)
6.19441075076690e+004	(3.27774488168861e+001dB,-1.21932041999917e+002°)
6.20869034229972e+004	(3.27991290920108e+001dB,-1.22021003008290e+002°)
6.22300285169067e+004	(3.28208094669141e+001dB,-1.22110271250265e+002°)
6.23734835482327e+004	(3.28424898619857e+001dB,-1.22199848051054e+002°)
6.25172692775593e+004	(3.28641701964131e+001dB,-1.22289734741438e+002°)
6.26613864672242e+004	(3.28858503881677e+001dB,-1.22379932657764e+002°)
6.28058358813225e+004	(3.29075303539908e+001dB,-1.22470443141947e+002°)
6.29506182857104e+004	(3.29292100093795e+001dB,-1.22561267541459e+002°)
6.30957344480099e+004	(3.29508892685728e+001dB,-1.22652407209335e+002°)
6.32411851376125e+004	(3.29725680445372e+001dB,-1.22743863504161e+002°)
6.33869711256833e+004	(3.29942462489519e+001dB,-1.22835637790074e+002°)
6.35330931851649e+004	(3.30159237921951e+001dB,-1.22927731436752e+002°)
6.36795520907821e+004	(3.30376005833282e+001dB,-1.23020145819412e+002°)
6.38263486190454e+004	(3.30592765300819e+001dB,-1.23112882318799e+002°)
6.39734835482553e+004	(3.30809515388409e+001dB,-1.23205942321180e+002°)
6.41209576585066e+004	(3.31026255146287e+001dB,-1.23299327218334e+002°)
6.42687717316924e+004	(3.31242983610925e+001dB,-1.23393038407544e+002°)
6.44169265515081e+004	(3.31459699804878e+001dB,-1.23487077291585e+002°)
6.45654229034559e+004	(3.31676402736631e+001dB,-1.23581445278713e+002°)
6.47142615748487e+004	(3.31893091400439e+001dB,-1.23676143782655e+002°)
6.48634433548142e+004	(3.32109764776174e+001dB,-1.23771174222591e+002°)
6.50129690342994e+004	(3.32326421829159e+001dB,-1.23866538023148e+002°)
6.51628394060745e+004	(3.32543061510018e+001dB,-1.23962236614376e+002°)
6.53130552647375e+004	(3.32759682754503e+001dB,-1.24058271431741e+002°)
6.54636174067177e+004	(3.32976284483340e+001dB,-1.24154643916100e+002°)
6.56145266302807e+004	(3.33192865602058e+001dB,-1.24251355513693e+002°)
6.57657837355322e+004	(3.33409425000829e+001dB,-1.24348407676115e+002°)
6.59173895244223e+004	(3.33625961554296e+001dB,-1.24445801860301e+002°)
6.60693448007497e+004	(3.33842474121405e+001dB,-1.24543539528507e+002°)
6.62216503701663e+004	(3.34058961545238e+001dB,-1.24641622148286e+002°)
6.63743070401809e+004	(3.34275422652839e+001dB,-1.24740051192463e+002°)
6.65273156201642e+004	(3.34491856255042e+001dB,-1.24838828139118e+002°)
6.66806769213522e+004	(3.34708261146296e+001dB,-1.24937954471553e+002°)
6.68343917568514e+004	(3.34924636104493e+001dB,-1.25037431678272e+002°)
6.69884609416426e+004	(3.35140979890786e+001dB,-1.25137261252953e+002°)
6.71428852925852e+004	(3.35357291249412e+001dB,-1.25237444694416e+002°)
6.72976656284217e+004	(3.35573568907517e+001dB,-1.25337983506598e+002°)
6.74528027697821e+004	(3.35789811574968e+001dB,-1.25438879198520e+002°)
6.76082975391880e+004	(3.36006017944175e+001dB,-1.25540133284253e+002°)
6.77641507610573e+004	(3.36222186689906e+001dB,-1.25641747282892e+002°)
6.79203632617082e+004	(3.36438316469103e+001dB,-1.25743722718512e+002°)
6.80769358693639e+004	(3.36654405920691e+001dB,-1.25846061120141e+002°)
6.82338694141567e+004	(3.36870453665396e+001dB,-1.25948764021715e+002°)
6.83911647281326e+004	(3.37086458305551e+001dB,-1.26051832962047e+002°)
6.85488226452558e+004	(3.37302418424907e+001dB,-1.26155269484782e+002°)
6.87068440014129e+004	(3.37518332588444e+001dB,-1.26259075138357e+002°)
6.88652296344172e+004	(3.37734199342170e+001dB,-1.26363251475959e+002°)
6.90239803840138e+004	(3.37950017212934e+001dB,-1.26467800055481e+002°)
6.91830970918832e+004	(3.38165784708225e+001dB,-1.26572722439477e+002°)
6.93425806016464e+004	(3.38381500315976e+001dB,-1.26678020195114e+002°)
6.95024317588692e+004	(3.38597162504365e+001dB,-1.26783694894121e+002°)
6.96626514110664e+004	(3.38812769721617e+001dB,-1.26889748112744e+002°)
6.98232404077066e+004	(3.39028320395798e+001dB,-1.26996181431691e+002°)
6.99841996002168e+004	(3.39243812934616e+001dB,-1.27102996436080e+002°)
7.01455298419865e+004	(3.39459245725215e+001dB,-1.27210194715381e+002°)
7.03072319883727e+004	(3.39674617133972e+001dB,-1.27317777863365e+002°)
7.04693068967040e+004	(3.39889925506287e+001dB,-1.27425747478040e+002°)
7.06317554262855e+004	(3.40105169166375e+001dB,-1.27534105161595e+002°)
7.07945784384031e+004	(3.40320346417063e+001dB,-1.27642852520336e+002°)
7.09577767963281e+004	(3.40535455539571e+001dB,-1.27751991164623e+002°)
7.11213513653221e+004	(3.40750494793305e+001dB,-1.27861522708806e+002°)
7.12853030126411e+004	(3.40965462415645e+001dB,-1.27971448771155e+002°)
7.14496326075405e+004	(3.41180356621727e+001dB,-1.28081770973794e+002°)
7.16143410212793e+004	(3.41395175604232e+001dB,-1.28192490942629e+002°)
7.17794291271253e+004	(3.41609917533166e+001dB,-1.28303610307273e+002°)
7.19448978003590e+004	(3.41824580555644e+001dB,-1.28415130700975e+002°)
7.21107479182790e+004	(3.42039162795671e+001dB,-1.28527053760540e+002°)
7.22769803602060e+004	(3.42253662353923e+001dB,-1.28639381126252e+002°)
7.24435960074880e+004	(3.42468077307524e+001dB,-1.28752114441794e+002°)
7.26105957435044e+004	(3.42682405709824e+001dB,-1.28865255354161e+002°)
7.27779804536713e+004	(3.42896645590178e+001dB,-1.28978805513579e+002°)
7.29457510254458e+004	(3.43110794953721e+001dB,-1.29092766573418e+002°)
7.31139083483306e+004	(3.43324851781141e+001dB,-1.29207140190100e+002°)
7.32824533138792e+004	(3.43538814028455e+001dB,-1.29321928023007e+002°)
7.34513868157003e+004	(3.43752679626780e+001dB,-1.29437131734391e+002°)
7.36207097494624e+004	(3.43966446482106e+001dB,-1.29552752989276e+002°)
7.37904230128988e+004	(3.44180112475066e+001dB,-1.29668793455358e+002°)
7.39605275058125e+004	(3.44393675460707e+001dB,-1.29785254802905e+002°)
7.41310241300804e+004	(3.44607133268260e+001dB,-1.29902138704658e+002°)
7.43019137896588e+004	(3.44820483700905e+001dB,-1.30019446835718e+002°)
7.44731973905875e+004	(3.45033724535541e+001dB,-1.30137180873444e+002°)
7.46448758409953e+004	(3.45246853522553e+001dB,-1.30255342497342e+002°)
7.48169500511040e+004	(3.45459868385577e+001dB,-1.30373933388948e+002°)
7.49894209332341e+004	(3.45672766821265e+001dB,-1.30492955231718e+002°)
7.51622894018091e+004	(3.45885546499052e+001dB,-1.30612409710905e+002°)
7.53355563733602e+004	(3.46098205060916e+001dB,-1.30732298513442e+002°)
7.55092227665318e+004	(3.46310740121145e+001dB,-1.30852623327817e+002°)
7.56832895020859e+004	(3.46523149266098e+001dB,-1.30973385843946e+002°)
7.58577575029068e+004	(3.46735430053967e+001dB,-1.31094587753047e+002°)
7.60326276940065e+004	(3.46947580014540e+001dB,-1.31216230747505e+002°)
7.62079010025295e+004	(3.47159596648963e+001dB,-1.31338316520743e+002°)
7.63835783577574e+004	(3.47371477429499e+001dB,-1.31460846767077e+002°)
7.65596606911139e+004	(3.47583219799289e+001dB,-1.31583823181584e+002°)
7.67361489361701e+004	(3.47794821172113e+001dB,-1.31707247459953e+002°)
7.69130440286492e+004	(3.48006278932152e+001dB,-1.31831121298344e+002°)
7.70903469064312e+004	(3.48217590433742e+001dB,-1.31955446393235e+002°)
7.72680585095584e+004	(3.48428753001142e+001dB,-1.32080224441274e+002°)
7.74461797802400e+004	(3.48639763928286e+001dB,-1.32205457139118e+002°)
7.76247116628573e+004	(3.48850620478546e+001dB,-1.32331146183283e+002°)
7.78036551039685e+004	(3.49061319884495e+001dB,-1.32457293269978e+002°)
7.79830110523139e+004	(3.49271859347658e+001dB,-1.32583900094940e+002°)
7.81627804588210e+004	(3.49482236038279e+001dB,-1.32710968353269e+002°)
7.83429642766091e+004	(3.49692447095081e+001dB,-1.32838499739258e+002°)
